"","CountryName","RegionName","Country_Region","IsSpecialty","Date","PredictedDailyNewCases","Percent_Immune","S","I","R","beta","gamma","Re"
"174","United Kingdom","Scotland","United Kingdom Scotland",0,2020-12-19,"0",17.0105170517051,0.813007040704071,0.0168877887788779,0.170105170517051,0.0596259625962596,0.055,1.08410841084108
"175","United Kingdom","Wales","United Kingdom Wales",0,2020-12-19,"0",25.6028571428571,0.667287755102041,0.0766836734693878,0.256028571428571,0.0141581632653061,0.055,0.257421150278293
"177","United States","Alabama","United States Alabama",1,2020-12-19,"0",48.8545792173862,0.429461788612912,0.0819924192132257,0.488545792173862,0.516521403944579,0.055,9.3912982535378
"178","United States","Alaska","United States Alaska",1,2020-12-19,"0",42.7491951964677,0.485790211128503,0.0867178369068205,0.427491951964677,0.275581133081355,0.055,5.01056605602464
"179","United States","Arizona","United States Arizona",1,2020-12-19,"0",43.1043438012496,0.477381082407792,0.0915754795797116,0.431043438012496,0.458322531292259,0.055,8.33313693258653
"180","United States","Arkansas","United States Arkansas",1,2020-12-19,"0",50.0578036214413,0.418293434563676,0.081128529221911,0.500578036214413,0.535422446255622,0.055,9.73495356828404
"181","United States","California","United States California",1,2020-12-19,"0",29.8908375770202,0.610509780732914,0.0905818434968845,0.298908375770202,0.612904012006614,0.055,11.1437093092112
"182","United States","Colorado","United States Colorado",1,2020-12-19,"0",38.8260201544227,0.539548956576583,0.0721908418791902,0.388260201544227,0.259536120426427,0.055,4.71883855320776
"183","United States","Connecticut","United States Connecticut",1,2020-12-19,"0",31.5832077473707,0.610073466736338,0.0740944557899546,0.315832077473707,0,0.055,0
"184","United States","Delaware","United States Delaware",1,2020-12-19,"0",35.1500363537778,0.563511898160129,0.0849877383020937,0.351500363537778,0.632802198479303,0.055,11.5054945178055
"185","United States","Florida","United States Florida",1,2020-12-19,"0",44.667007515736,0.501648781712896,0.0516811431297441,0.44667007515736,0.326347231088638,0.055,5.93358601979342
"186","United States","Georgia","United States Georgia",1,2020-12-19,"0",42.6375100624699,0.513782694727337,0.059842204647964,0.426375100624699,0.325672246457544,0.055,5.92131357195535
"187","United States","Hawaii","United States Hawaii",1,2020-12-19,"0",12.3556931700041,0.867505819735117,0.00893724856484202,0.123556931700041,0.0644126022691317,0.055,1.17113822307512
"188","United States","Idaho","United States Idaho",1,2020-12-19,"0",54.6315215171245,0.367183174646697,0.0865016101820583,0.546315215171245,0.285719881481647,0.055,5.19490693602995
"189","United States","Illinois","United States Illinois",1,2020-12-19,"0",55.0238075490491,0.376124047206791,0.0736378773027176,0.550238075490491,0.358054300167277,0.055,6.51007818485958
"190","United States","Indiana","United States Indiana",1,2020-12-19,"0",48.3373936587624,0.415472491313786,0.10115357209859,0.483373936587624,0.421733161087006,0.055,7.66787565612738
"191","United States","Iowa","United States Iowa",1,2020-12-19,"0",70.1745951753843,0.233792087021842,0.0644619612243151,0.701745951753843,0.428263081326246,0.055,7.78660147865902
"192","United States","Kansas","United States Kansas",1,2020-12-19,"0",52.695452670052,0.383629776948177,0.089415696351303,0.52695452670052,0.0131808655023111,0.055,0.23965210004202
"193","United States","Kentucky","United States Kentucky",1,2020-12-19,"0",38.4717860953566,0.538196372026332,0.077085767020102,0.384717860953566,0.453121792933368,0.055,8.23857805333396
"194","United States","Louisiana","United States Louisiana",1,2020-12-19,"0",47.9946928171048,0.462368433619558,0.0576846382093937,0.479946928171048,0,0.055,0
"195","United States","Maine","United States Maine",1,2020-12-19,"0",8.39653268978405,0.885874251978111,0.0301604211240489,0.0839653268978405,0.178989623660554,0.055,3.25435679382825
"196","United States","Maryland","United States Maryland",1,2020-12-19,"0",31.4993846846013,0.637746953196331,0.0472591999576557,0.314993846846013,0.218436966561247,0.055,3.97158121020449
"197","United States","Massachusetts","United States Massachusetts",1,2020-12-19,"0",31.4960646371862,0.606636776219031,0.0784025774091067,0.314960646371862,0.378149998628945,0.055,6.87545452052627
"198","United States","Michigan","United States Michigan",1,2020-12-19,"0",37.387570483887,0.565683057242133,0.0604412379189969,0.37387570483887,0.25119013919995,0.055,4.56709343999909
"199","United States","Minnesota","United States Minnesota",1,2020-12-19,"0",54.2610723536571,0.38044489427679,0.0769443821866391,0.542610723536571,0.292146721630064,0.055,5.31175857509207
"200","United States","Mississippi","United States Mississippi",1,2020-12-19,"0",49.4394601883171,0.429601138921473,0.0760042591953562,0.494394601883171,0.342724776212481,0.055,6.23135956749965
"201","United States","Missouri","United States Missouri",1,2020-12-19,"0",47.8959199195494,0.459087813331577,0.0619529874729284,0.478959199195494,0.322610709241721,0.055,5.86564925894038
"202","United States","Montana","United States Montana",1,2020-12-19,"0",55.8676170355302,0.366019135872932,0.0753046937717655,0.558676170355302,0.351990778253295,0.055,6.39983233187809
"203","United States","Nebraska","United States Nebraska",1,2020-12-19,"0",63.7252947671846,0.284518467665559,0.0782285846625944,0.637252947671846,0.207815517719116,0.055,3.77846395852938
"204","United States","Nevada","United States Nevada",1,2020-12-19,"0",47.427519904836,0.434139829281374,0.0915849716702661,0.47427519904836,0.506662649554114,0.055,9.21204817371116
"205","United States","New Hampshire","United States New Hampshire",1,2020-12-19,"0",14.822443886973,0.790690521735869,0.0610850393944007,0.14822443886973,0.28638438609381,0.055,5.20698883806927
"206","United States","New Jersey","United States New Jersey",1,2020-12-19,"0",36.4563063838986,0.577676181212066,0.0577607549489484,0.364563063838986,0.283105855650465,0.055,5.14737919364482
"207","United States","New Mexico","United States New Mexico",1,2020-12-19,"0",44.4534103639352,0.471021242075535,0.0844446542851134,0.444534103639352,0.409189304421104,0.055,7.43980553492916
"208","United States","New York","United States New York",1,2020-12-19,"0",31.9798149038112,0.6238346902143,0.0563671607475875,0.319798149038112,0.30592856495528,0.055,5.56233754464145
"209","United States","North Carolina","United States North Carolina",1,2020-12-19,"0",33.36467556896,0.606357729400336,0.0599955149100636,0.3336467556896,0.352628754689608,0.055,6.41143190344742
"210","United States","North Dakota","United States North Dakota",1,2020-12-19,"0",99.8369161564282,-0.0781185782784071,0.0797494167141256,0.998369161564282,0.181087628040763,0.055,3.29250232801387
"211","United States","Ohio","United States Ohio",1,2020-12-19,"0",34.5809754386565,0.559570813835112,0.0946194317783234,0.345809754386565,0.439743008443764,0.055,7.99532742625026
"212","United States","Oklahoma","United States Oklahoma",1,2020-12-19,"0",47.9748777537162,0.434752491236352,0.0854987312264861,0.479748777537162,0.622900698539363,0.055,11.3254672461702
"213","United States","Oregon","United States Oregon",1,2020-12-19,"0",17.1688656737013,0.792519637900609,0.035791705362378,0.171688656737013,0.214238109204059,0.055,3.89523834916471
"214","United States","Pennsylvania","United States Pennsylvania",1,2020-12-19,"0",27.5083504602293,0.640383537276903,0.0845329581208045,0.275083504602293,0.411451689264848,0.055,7.48093980481542
"215","United States","Rhode Island","United States Rhode Island",1,2020-12-19,"0",51.4027607208496,0.373228955946085,0.112743436845419,0.514027607208496,0,0.055,0
"216","United States","South Carolina","United States South Carolina",1,2020-12-19,"0",40.5513920563466,0.534325425727667,0.0601606537088679,0.405513920563466,0.403324014501485,0.055,7.333163900027
"217","United States","South Dakota","United States South Dakota",1,2020-12-19,"0",87.3166270845603,0.0357884789506461,0.0910452502037508,0.873166270845603,0.382520270522314,0.055,6.95491400949662
"218","United States","Tennessee","United States Tennessee",1,2020-12-19,"0",52.6437428596782,0.365088252254226,0.108474319148992,0.526437428596782,0,0.055,0
"219","United States","Texas","United States Texas",1,2020-12-19,"0",42.7114016642571,0.515111846403287,0.0577741369541419,0.427114016642571,0.314010117506,0.055,5.70927486374545
"220","United States","Utah","United States Utah",1,2020-12-19,"0",58.6026891181981,0.318986212545517,0.0949868962725026,0.586026891181981,0.450660925688983,0.055,8.19383501252696
"221","United States","Vermont","United States Vermont",1,2020-12-19,"0",6.41857468641274,0.915583127266667,0.020231125869206,0.0641857468641274,0.0961555412034507,0.055,1.74828256733547
"222","United States","Virgin Islands","United States Virgin Islands",1,2020-12-19,"0",14.1943021307158,0.837372276753651,0.0206847019391908,0.141943021307158,0.0574575053866411,0.055,1.04468191612075
"223","United States","Virginia","United States Virginia",1,2020-12-19,"0",26.7495860532909,0.68828257543566,0.0442215640314315,0.267495860532909,0.251935471059229,0.055,4.58064492834962
"224","United States","Washington","United States Washington",1,2020-12-19,"0",21.6790334414416,0.745730215775849,0.0374794498097347,0.216790334414416,0.183745195106484,0.055,3.3408217292088
"225","United States","Washington DC","United States Washington DC",1,2020-12-19,"0",30.2264141020134,0.656914702453477,0.0408211565263887,0.302264141020134,0.208620039795587,0.055,3.79309163264704
"226","United States","West Virginia","United States West Virginia",1,2020-12-19,"0",25.6275405979531,0.668740789678526,0.0749838043419429,0.256275405979531,0.490138364765837,0.055,8.91160663210613
"227","United States","Wisconsin","United States Wisconsin",1,2020-12-19,"0",67.8858360610013,0.244561295155943,0.0765803442340437,0.678858360610013,0.444659398457758,0.055,8.0847163355956
"228","United States","Wyoming","United States Wyoming",1,2020-12-19,"0",55.2437197520902,0.367913069170415,0.0796497333086829,0.552437197520902,0.133734421408566,0.055,2.4315349347012
"229","Uruguay","","Uruguay ",0,2020-12-19,"0",1.6186404815573,0.972529471202425,0.0112841239820021,0.016186404815573,0.104844072509953,0.055,1.90625586381733
"230","Uzbekistan","","Uzbekistan ",0,2020-12-19,"0",2.0965614269333,0.978580834446521,0.000453551284146205,0.020965614269333,0.00234842759775307,0.055,0.0426986835955104
"231","Vanuatu","","Vanuatu ",0,2020-12-19,"0",0.00311875639588714,0.999968812436041,0,0.0000311875639588714,0,0.055,0
"232","Venezuela","","Venezuela ",0,2020-12-19,"0",3.45683103846752,0.963920925420436,0.00151076419488858,0.0345683103846752,0.00814462261490213,0.055,0.148084047543675
"233","Vietnam","","Vietnam ",0,2020-12-19,"0",0.0132847634851953,0.999863453934334,0.00000369843081436395,0.000132847634851953,0.00000616405135727326,0.055,0.000112073661041332
"234","Yemen","","Yemen ",0,2020-12-19,"0",0.0738055158548906,0.999261944841451,0,0.000738055158548906,0,0.055,0
"235","Zambia","","Zambia ",0,2020-12-19,"0",0.921516615983883,0.990473149004118,0.000311684836043169,0.00921516615983883,0.00146867200229766,0.055,0.0267031273145029
"236","Zimbabwe","","Zimbabwe ",0,2020-12-19,"0",0.642673002970344,0.992757010666273,0.000816259304023892,0.00642673002970344,0.00419836635106255,0.055,0.0763339336556827
"1100","Afghanistan","","Afghanistan ",0,2020-12-20,"6.20342186894413",1.14376480873277,0.988098938556481,0.000463413356191074,0.0114376480873277,0.000175290366969012,0.055,0.00318709758125477
"237","Albania","","Albania ",0,2020-12-20,"1082.65867351578",12.8990832054557,0.840286008565346,0.030723159380097,0.128990832054557,0.18,0.055,3.27272727272727
"310","Algeria","","Algeria ",0,2020-12-20,"39.7824659643084",1.8292285224738,0.980321517382218,0.00138619739304421,0.018292285224738,0.000997940039026979,0.055,0.0181443643459451
"410","Andorra","","Andorra ",0,2020-12-20,"7.54458577928654",84.1280274547205,0.101080819988713,0.0576389054640822,0.841280274547205,0.107410138577813,0.055,1.95291161050568
"510","Angola","","Angola ",0,2020-12-20,"1.02859665834694",0.443543789850098,0.995326646278494,0.000237915823005421,0.00443543789850098,0.0000344260622008562,0.055,0.00062592840365193
"610","Argentina","","Argentina ",0,2020-12-20,"3687.77191643277",30.3351289750615,0.682632356488003,0.0140163537613822,0.303351289750615,0.0897550533834446,0.055,1.63191006151717
"710","Aruba","","Aruba ",0,2020-12-20,"8.80323849246179",43.6519886656555,0.547544764968088,0.0159353483753571,0.436519886656555,0.0906989335716257,0.055,1.6490715194841
"810","Australia","","Australia ",0,2020-12-20,"0.0696600131050218",1.05111814074161,0.989434227769031,0.0000545908235534391,0.0105111814074161,0.00000300495541158408,0.055,0.0000546355529378923
"910","Austria","","Austria ",0,2020-12-20,"3474.46616071952",30.3030167944453,0.660228569982371,0.0367412620731759,0.303030167944453,0.18,0.055,3.27272727272727
"1010","Azerbaijan","","Azerbaijan ",0,2020-12-20,"6351.60135978143",11.7375371612541,0.834683249914286,0.0479413784731725,0.117375371612541,0.18,0.055,3.27272727272727
"1110","Bahamas","","Bahamas ",0,2020-12-20,"1.81494275393106",18.7884347753195,0.809267356684412,0.00284829556239287,0.187884347753195,0.00517698516823706,0.055,0.0941270030588556
"1210","Bahrain","","Bahrain ",0,2020-12-20,"50.740148310113",49.1151993959299,0.498766882663761,0.0100811233769399,0.491151993959299,0.0328014710730518,0.055,0.596390383146396
"1310","Bangladesh","","Bangladesh ",0,2020-12-20,"105.463242670288",2.71648549930204,0.971713311381649,0.00112183362533079,0.0271648549930204,0.000704414363719361,0.055,0.0128075338858066
"1410","Barbados","","Barbados ",0,2020-12-20,"0.0797666849368852",0.92525005591489,0.990171457386571,0.000576042054280622,0.0092525005591489,0.000305327023682016,0.055,0.0055514004305821
"1510","Belarus","","Belarus ",0,2020-12-20,"2216.33976188162",14.0637925080439,0.836704334702957,0.0226577402166043,0.140637925080439,0.18,0.055,3.27272727272727
"1610","Belgium","","Belgium ",0,2020-12-20,"2186.04261187045",47.9520599350868,0.496631903494137,0.023847497154995,0.479520599350868,0.18,0.055,3.27272727272727
"1710","Belize","","Belize ",0,2020-12-20,"274.86071192889",14.4717112872091,0.791654843644769,0.0636280434831395,0.144717112872091,0.18,0.055,3.27272727272727
"1810","Benin","","Benin ",0,2020-12-20,"0.0383429652138148",0.247062690656737,0.997463029737376,0.0000663433560570117,0.00247062690656737,0.00000359473703616386,0.055,0.0000653588552029793
"1910","Bermuda","","Bermuda ",0,2020-12-20,"24.6486430829558",4.15038039176813,0.931097095701331,0.0273991003809878,0.0415038039176813,0.18,0.055,3.27272727272727
"2010","Bhutan","","Bhutan ",0,2020-12-20,"0.0121821953127323",0.522982530153466,0.994551697529456,0.000218477169008933,0.00522982530153466,0.0000177632926875483,0.055,0.000322968957955424
"2110","Bolivia","","Bolivia ",0,2020-12-20,"54.8410041688039",11.9147043247186,0.878389660136321,0.00246329661649241,0.119147043247186,0.00516790851191745,0.055,0.0939619729439537
"2210","Bosnia and Herzegovina","","Bosnia and Herzegovina ",0,2020-12-20,"1044.18551465443",25.8909952191029,0.709228201659038,0.0318618461499331,0.258909952191029,0.18,0.055,3.27272727272727
"238","Botswana","","Botswana ",0,2020-12-20,"25.2577631597032",4.41653073923173,0.950233163935115,0.00560152867256749,0.0441653073923173,0.0118146030283185,0.055,0.214810964151246
"241","Brazil","","Brazil ",0,2020-12-20,"49995.7297095824",28.7470446759683,0.687933892729836,0.0245956605104805,0.287470446759683,0.18,0.055,3.27272727272727
"251","Brunei","","Brunei ",0,2020-12-20,"0",0.329232070038135,0.996694698488385,0.0000129808112340538,0.00329232070038135,0,0.055,0
"261","Bulgaria","","Bulgaria ",0,2020-12-20,"3166.79849429085",20.2833893035499,0.757753168739596,0.0394129382249055,0.202833893035499,0.18,0.055,3.27272727272727
"271","Burkina Faso","","Burkina Faso ",0,2020-12-20,"5.44886123669585",0.135657829799814,0.998091038782606,0.000552382919396073,0.00135657829799814,0.00028673726647332,0.055,0.00521340484496946
"281","Burundi","","Burundi ",0,2020-12-20,"0.0106026383186872",0.0557400352646412,0.999408204149615,0.0000343954977383483,0.000557400352646412,0.000000980835422668795,0.055,0.0000178333713212508
"291","Cambodia","","Cambodia ",0,2020-12-20,"0.000343681933088646",0.0205396271318943,0.999782345804055,0.0000122579246255535,0.000205396271318943,0.0000000247277625892856,0.055,0.000000449595683441555
"301","Cameroon","","Cameroon ",0,2020-12-20,"1.42562419426395",0.885522931262991,0.990879570128644,0.000265200558726571,0.00885522931262991,0.0000590746141381285,0.055,0.00107408389342052
"311","Canada","","Canada ",0,2020-12-20,"7354.87847228092",9.81192432362425,0.881936127355236,0.019944629408522,0.0981192432362425,0.18,0.055,3.27272727272727
"321","Cape Verde","","Cape Verde ",0,2020-12-20,"15.8755096385867",19.0433532905812,0.801410842132707,0.00815562496148142,0.190433532905812,0.0321149694675199,0.055,0.583908535773089
"331","Central African Republic","","Central African Republic ",0,2020-12-20,"0",1.01086285990043,0.989869465931534,0.0000219054694618014,0.0101086285990043,0,0.055,0
"341","Chad","","Chad ",0,2020-12-20,"0.0625628664784017",0.0989808111356925,0.998952415033296,0.0000577768553474916,0.000989808111356925,0.00000418968238908614,0.055,0.0000761760434379298
"351","Chile","","Chile ",0,2020-12-20,"840.320732069144",27.760604335457,0.712865420903831,0.00952853574159884,0.27760604335457,0.0483544196504315,0.055,0.879171266371482
"361","China","","China ",0,2020-12-20,"0.00106572797812987",0.0577279760665386,0.999421623386201,0.00000109685313343097,0.000577279760665386,0.000000000814480232390336,0.055,0.0000000148087314980061
